133107.733666313,133244.477350558,134461.931275681,136330.147603476,137237.894970589,138076.402620752,138717.849786894,139338.245371312,139892.063078768,140459.863471886
121439.142874665,121598.290265721,122908.043072826,124905.878364478,125869.946728685,126705.334710054,127483.950958453,128118.364063816,128741.794904586,129354.055732096
111153.909815303,111321.743427793,112664.053429403,114809.244582702,115824.772807074,116728.758319878,117528.626422227,118237.773758216,118886.888321031,119513.929204577
102218.396812526,102388.987472792,103883.314532626,106115.74099124,107258.398938336,108257.04299226,109019.232596944,109833.664923222,110507.067664401,111072.718189187
94515.1149595423,94669.5773939454,96146.9956894938,98375.3813981505,99804.2012372616,100686.835273745,101567.943021951,102413.201910662,102999.073930914,103652.400711844
87946.9536196157,88077.2614241985,89432.4351375682,92047.4249101768,93235.9681372409,94203.2154407068,94976.4888408802,95936.5051452317,96301.0824930675,96766.9625460217
